movieID	name	year	rating	votes	action	adventure	animation	biography	comedy	crime	documentary	drama	family	fantasy	film-noir	history	horror	music	musical	mystery	romance	sci-fi	short	sport	thriller	war	western	Topic 0	Topic 1	Topic 2	Topic 3	Topic 4
m61	feast	2005	6.4	12248	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.163316901	0.16976362	0.143976741	0.04133485	0.481607888
m54	erik the viking	1989	5.9	5889	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153751187	0.052231719	0.71994302	0.041025641	0.033048433
m374	the grapes of wrath	1940	8.3	23850	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020249629	0.016147334	0.120843153	0.040979314	0.801780571
m50	donnie darko	2001	8.3	215194	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.507869639	0.170499093	0.191972383	0.040606167	0.089052718
m222	tremors	1990	7.1	30553	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.16030663	0.153735995	0.0721085	0.040603151	0.573245725
m326	do the right thing	1989	7.9	27164	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079748576	0.026844759	0.166830354	0.040398088	0.686178223
m460	a nightmare on elm street part 2: freddy's revenge	1985	4.9	16582	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0.500523404	0.073276507	0.081950052	0.040376851	0.303873187
m71	ghost ship	2002	5.3	26413	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.07274059	0.475659229	0.051329727	0.039948163	0.36032229
m185	smokey and the bandit	1977	6.6	14147	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.158392435	0.088652482	0.114826072	0.038922661	0.599206349
m328	dune	1984	6.5	38954	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.066418374	0.237740534	0.635526588	0.038485413	0.021829092
m583	star trek v: the final frontier	1989	5	20749	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.041588071	0.684002515	0.216204078	0.038354442	0.019850894
m527	spare me	1992	5.8	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.553848992	0.054840644	0.119736175	0.038282367	0.233291822
m489	star wars: episode vi - return of the jedi	1983	8.3	215058	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.055555556	0.394516284	0.44612069	0.038194444	0.065613027
m68	galaxy quest	1999	7.2	53004	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.162637612	0.590398366	0.123822495	0.037907162	0.085234366
m399	interview with the vampire: the vampire chronicles	1994	7.4	80077	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080508792	0.049906472	0.806958474	0.037411149	0.025215114
m198	star trek: nemesis	2002	6.4	28682	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.020356605	0.75275713	0.181849099	0.036292086	0.008745081
m51	drop dead gorgeous	1999	6.3	16417	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.358218549	0.041965106	0.081910009	0.036271809	0.481634527
m47	dark star	1974	6.5	8303	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.113520285	0.750216826	0.036715814	0.035655777	0.063891298
m591	unforgiven	1992	8.3	101270	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0350465	0.023837494	0.159226628	0.034410181	0.747479197
m264	beavis and butt-head do america	1996	6.6	23149	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095986938	0.051044084	0.025951706	0.03437312	0.792644152
m472	pitch black	2000	7	55982	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.12962963	0.297748729	0.162890341	0.033986928	0.375744372
m317	day of the dead	1985	7	22746	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.059794734	0.238554217	0.319321731	0.033913432	0.348415886
m608	willow	1988	7.1	33506	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.069203198	0.068376068	0.688034188	0.033223049	0.141163496
m288	bull durham	1988	7	18941	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0.287685096	0.07430489	0.131991051	0.032917865	0.473101097
m219	thunderheart	1992	6.6	6662	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0.035756915	0.216876849	0.183092013	0.032746899	0.531527324
m570	three kings	1999	7.3	69757	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.12860734	0.337254902	0.189793866	0.032629462	0.311714429
m337	star wars: the empire strikes back	1982	8	42	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061947431	0.507885305	0.350119474	0.02921147	0.05083632
m236	alien	1979	8.5	184471	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0.133860032	0.662744439	0.09206029	0.027511627	0.083823612
m111	kids	1995	6.8	26546	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376332772	0.028549383	0.060606061	0.027427048	0.507084736
m531	star trek: the motion picture	1979	6.2	25723	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.019812227	0.918976861	0.023064981	0.027056997	0.011088933
m474	platoon	1986	8.2	110867	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.06885015	0.121148089	0.134266596	0.026325057	0.649410107
m525	south park: bigger longer & uncut	1999	7.8	80257	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.320329218	0.058655693	0.358024691	0.025788752	0.237201646
m57	event horizon	1997	6.4	45497	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0.051098957	0.821432189	0.02749924	0.023852932	0.076116682
m107	jason x	2001	4.4	18199	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.172121847	0.448895872	0.076983504	0.02208257	0.279916208
m32	black snake moan	2006	7.1	28509	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096035734	0.033754632	0.184000812	0.019237602	0.66697122
m118	legend	1985	6.2	20907	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.029412917	0.058042533	0.867778953	0.017350096	0.027415502
